|tweet|clase
812|73 denuncias por no recoger los excrementos de las  mascotas vía @diario_sur  http://t.co/tQNSi4fc|0
813|"ICV denuncia ""ticks"" antidemocráticos en la cámara porque la mesa del congreso no aceptó preguntas al gobierno relacionadas con el 23F"|0
814|El ferry accidentado en Formentera no encalló. Aterrizó: http://t.co/2IdLPQEb|0
815|"Rt“@AlbertoFreireB: VIVA ESPERANZA AGUIRRE. ""Aguirre reduce de 3.500 a 700 el número de liberados sindicales en Madrid"". 72M € de ahorro.”"|0
816|ya está bien de presionar al madrid con la final de la copa. Su afición ha hablado y lo ha dejado meridiano. #enelbernabeuno. YA ESTÁ BIEN|0
817|"Espero q no sea ese el motivo...RT @jkracero: @mariviromero no llega a final de mes...a lo mejor no tienen alli ""saca"" de reptiles"|0
818|excusitas Feber ! Va a estar en @Gato_directo ? Si, no? “@Dama_Cristal: @LosClones Que está pachucho o eso han dicho @LosClones !!! ;)”|0
819|El vasco es lengua cooficial, pero muy pocos lehendakaris lo han hablado. @TelediarioInter 20:30|0
820|Una pena que nadie quiera hablar de la enmienda de @ccifuentes y @angelgarridog que pide que a nadie se le prive nunca de la sanidad.|0
821|Juassssssss! alternativo Luciano Alonso y Marisa Bustinduy??? de verdad pensba q no podian ni hacerse esta foto.... http://t.co/53gFjTRf|0
822|#bipartito RT @lordcirus: Después de leer la entrevista a Mas, aún no entiendo como el PPC ha pactaco con CiU #PPvergencia @Albert_Rivera|0
823|Una escucha lo de Burguillos y comprende Xq no se pueden hacer presupuestos generales. Andalucia es un pozo sin fondo! @romancendoya|0
824|Si es que se creen dueños y señores...La Junta cuestiona ahora la relevancia penal de los datos que le pide la juez http://t.co/xdTei4NJ|0
825|Más....El PSOE de Cádiz, implicado en una trama de subvenciones  http://t.co/tsUgxMOg|0
826|Buenos días. ¿Para cuándo noticias que nos hagan felices?|0
827|Servicio publico de Justicia manifiestamente mejorable. Cola eterna para una simple notificación http://t.co/t82FWy1o|0
828|Qué cansino es el tono de las comparecencias de los portavoces del Gobierno. Ahora y antes, como si dijeran a ver si os enteráis de una vez.|0
829|La Policía italiana se incauta de 6 billones de dólares en bonos del Tesoro de EEUU falsificados - http://t.co/aZgfiVr3|0
830|Decir que el discurso antinuclear está obsoleto después de la catástrofe de Fukushima, es estar fuera de este mundo o ser un nihilista.|0
831|Discursos aburridos y sin titulares en el comienzo del #17CongresoPP. Espero q @mdcospedal nos resuelva la tarde con discurso q arranca ya|0
832|Alfonso Alonso dice que no se haga caso al discurso del miedo, poruqe no hay más miedo que el que puedan tener más de 5 millones de parados.|0
833|Se nota tensión en el ambiente del congreso del PP. (La de los periodistas para encontrar títulos)|0
834|¿Alguno de los que andan en el congreso del PP puede contarme si la expo sobre Fraga incluye alguna foto de su etapa franquista? Curiosidad.|0
835|No me he debido expresar bien en @hora25. Intenté contar la idea de que se había debatido sobre el matrimonio gay, y que por primera vez...|0
836|"A pesar de que decían ""no poder hacerlo""@elconfidencial:La banca tira de empleados y agentes externos para vender pisos http://t.co/5tv9SYcr"|0
837|Aquí tenéis a @reciomanolo , a esto se dedica ....#EREs http://t.co/aw8MnglG|0
838|Qué cosas, muere Enrique Sierra el mismo día que Yurena presenta nuevo disco en Sálvame... http://t.co/em2YDGw3|0
839|"En la #C_A_2012 ""Si al PP le interesara algo más que el poder habría presentado los presupuestos generales para luchar contra la crisis"""|0
840|"RT @gaceta_es: Aguirre ve ""escandalosos"" los sueldos de ""todos"" en las cajas con ayudas http://t.co/krwmH4Eo"|0
841|Con tanto ladino en el consejo de Administración de RTVE hay que ir con pies de plomo.|0
842|"La parte que más ha triunfado de Aznar, las criticas a Zapatero, ""Hemos dejado atrás el peor Gobierno se la democracia"""|0
843|En la quinta fila, tercera hilera hay un compromisario con camisa de Polo que ha dejado de aplaudir a Rajoy antes que los demás. Se la juega|0
844|"""Ya se lo que dicen de mi "" pero a mi que me importa ?. Rajoy en plan monólogo con confidencias."|0
845|Aznar como siempre poniendo deberes a Rajoy: reformas ya y ni un movimiento ante ETA. #congresopp|0
846|"El PP rechaza las cuotas... Dicen que basta con la capacidad. No me creo que entre los 20 primeros sólo haya una mujer ""capaz""!!"|0
847|Pues a mi me da igual que existan los sindicatos. Otra cosa es que los subvencionen, de eso ni hablar. Q se financien con cuotas d afiliados|0
848|A falta de otras ideas y de grandes fichajes, en el congreso del PP se debate si Arenas ha ganado o perdido poder. Y eso ya es revelador.|0
849|Dolores de Cospedal es muy monótona hablando, no hay forma de q arranque un aplauso entusiasta. #17CongresoPopular|0
850|No creo que este haya sido el mejor discurso de María Dolores de Cospedal... #17CongresoPP|0
851|"Rajoy augura medidas durisimas: ""No será agradable, pero los españoles están de acuerdo"""|0
852|"Frase resumen de Rajoy sobre sus reformas: ""no será agradable, pero los españoles están de acuerdo"" #17CongresoPP"|0
853|La crisis exige unos presupuestos q incentiven el empleo pero no puede ser una coartada para suprimir derechos laborales|0
854|Marchas contra la reforma laboral. El cierre del 17 congreso dl PP. Los Goya. Os lo contamos en unos minutos en @informativost5 Os esperamos|0
855|"Carlos Floriano, vicesecretario de Organización PP (@c_floriano) sobre 17 Congreso PP:""Congreso centrado en los problemas de los ciudadanos"""|0
856|Y por esto no protestan los sindicatos, verdad?https://t.co/oj968RAz|0
857|112 informa a aytos. y organismos d alerta amarilla AEMET x bajas temperaturas -8 C Sierra y -4 C resto próxima madrugada vía @112cmadrid|0
858|"""@20m: Cardenal de BCN:'Los niños sin estudios de religión se sienten atraídos por sectas'""¿Su eminencia es experto en gustos infantiles?"|0
859|Y qué mal el árbitro|0
860|No entiendo esa falta.Begic se ha equivocado,y el RMD lo puede pasar mal al final|0
861|Me he sentido @hermanntertsch aludido por una generalización injusta. Todo es imperfecto, compañero, pero nunca fue tan plural RTVE.|0
862|"Recién llegado de Sevilla y me encuentro con esto: http://t.co/f2Gxfxi2 ""Fascistas...terroristas..payasa..."". Abrazo a los colegas"|0
863|"RT: jaja “@CURROSANTOS: @rafam_simancas A este paso va a acabar antes la película ""Doctor Zhivago"" que la gala de los Goya”"|0
864|Ni Pedro ni yo os compramos. #premiosgoya|0
865|La Gala no merecía tanto pero, a la vista de los premios, @santiagosegura merecía más.|0
866|"El perro de ""The Artist"" se dopa, dicen algunos."|0
867|Esta reforma feroz da una patada a la puerta que abrió el gobierno Zapatero. Despido libre, degradación del empleo y dictadura patronal.|0
868|Los 10.000 liberados sindicales le cuestan al país 500 millones http://t.co/dTK1uXgV|0
869|". @esperanzaona : "" en #Andalucia hay 444.805 asuntos judiciales pendientes y en #Malaga 95.716 "" #elcambioandaluz"|0
870|Aún no sé si @agallego_PP se ha largado sin más o me ha bloqueado. ¿Alguien puede verlo?|0
871|Manda tus vídeos de brutalidad policial a la delegada del Gobierno en Valencia:  @psanchezdeleon  #IESLluisVives|0
872|"En #andalucia lo que mas se ha dictaminado en dependencia es "" cuidados en el entorno familiar"" y esto hace imposible el respiro familiar .."|0
873|Tremenda la narración de la periodista de Radio Nacional en Valencia, contando cómo la han golpeado http://t.co/gxbzYn2E|0
874|Glups!!!! RT @ElTopoErudito: El miedo es la nostalgia de lo que aún se tiene.|0
875|El nuevo Presidente Alemán. : no soy superman. http://t.co/8rzgIvMt|0
876|Incidentes en Valencia. La Policía debe mantener el orden, pero también medir el uso de la fuerza. Vienen tiempos de tensión en las calles.|0
877|@AlexdelaIglesia @juandiegobotto mucho insomne veo por estos lares...|0
878|Los ministros de economía de la zona euro han aprobado el 2º rescate para evitar que Grecia quiebre. Se destinarán 130000 millones euros|0
879|Periódicos locales que siempre buscan la manera de vengarse de quien señala su mediocridad. Esos periódicos locales...|0
880|"Abogado Urdangarín: ""Si ha cometido errores, como todo ciudadano, yo los califico de errores administrativos (...) """|0
881|#Gallardón : la policía ha actuado  obligada x violencia provocada.Desde  q es Ministro se ha quitado careta ideológica http://t.co/2yQJpSFY|0
882|Gallardón, sobre Valencia: violar la ley debe tener igual reproche para menores - http://t.co/OrVPSEdJ (EP)|0
883|"¿Por qué hoy sí hablan de ""excesos"" en Valencia y ayer era una carga ""proporcionada""?#primaveraestudiantil"|0
884|"Ministro de Interior asegura que los detenidos esta noche forman parte de un comando legal de #eta. ""el estado no está en tregua"""|0
885|"""@petita31: a veces tienes la gracia en el culo colegaaa"" Así se me está poniendo de durito."|0
886|Rosa10 denuncia el intento del PP y el PSOE de aislar a UPyD y no a Amaiur http://t.co/33CdaIMm|0
887|Racista me llaman... En fin.Insisto que me gusta ser consciente de lo q es nacer aquí incluso cd estoy mala comparado con un país olvidado.|0
888|Queda prohibido defender en twitter el respeto a la ley. De hacerlo serás atacado e insultado #YDicenDefenderDerechos|0
889|En @SextaNoticias estamos buscando a este estudiante agredido por un Policía en Valencia http://t.co/wJnwBuNO #Ayuda|0
890|Los diputados de ERC y algunos de la Izquierda Plural exhiben pancartas de DIMISIONES en el pleno del Congreso de los Diputados.|0
891|Policía anditisturbios, defendiéndose de un peligroso antisistema que le quería golpear con sus gafas. Dentro vídeo http://t.co/aodWxkbx|0
892|@iescolar es indignante! Los chavales han dado hoy, sin policía represiva, una lección de urbanidad. Para cuándo las destituciones?|0
893|hay q pedir yogures gratis! “@jorgevalin: Salvar a los griegos cuesta a cada español 360€ http://t.co/KM1lHlQf #LET”|0
894|El PSOE sigue con sus líos. Griñán se planta. @TelediarioInter 20:30|0
895|Hoy interpelamos al gobierno sobre los desahucios inhumanos y la dación en pago.|0
896|Ya tenemos nueva cortina d humo dl gobierno Mas:Eurovegas,el nuevo bienvenido Mr Marshall.Mientras,sigue creciendo el paro y fuga d empresas|0
897|Ahora Dña. Soraya ,portavoz del PSOE resalta lo obvio: Que el gobierno no presentará los presupuestos hasta después de las elecciones.|0
898|Wert sale a frase magistral por día. O por hora. Arranca sin ver problema en que se emigren los investigadores http://t.co/Stmjhskz (sigue)|0
899|Puño de hierro de los decretazos  con los ciudadanos y el guante de seda del código de buenas prácticas para los bancos: Dice Coscubiela.|0
900|"#LibroBlancodeTurismo @javierarenas_pp "" estoy preocupado con la situación pero tengo esperanza """|0
901|N la pelu: D los creadores d: tiene l pelo lejioso aburrido e irreverente! Llega con fuerza:Vazquez a ver como l quito las mechas berenjena|0
902|. @javierarenas_pp  llama a la regeneración en #Andalucía frente a la corrupción y al sectarismo  http://t.co/bcVOX4sK #elcambioandaluz|0
903|Correcto @alexielpr: @Buenafuente cualquier cosa con tal de no pagar un taxi...”|0
904|"El penúltimo disparate del ministro Wert. Ofendiendo al 15-M: ""ignorancia"", ""simpleza""... http://t.co/wsQ1gD5W"|0
905|En el blog: Todos juntos contra el paro http://t.co/2bOua0zm|0
906|Bruselas será ligeramente flexible con los objetivos de déficit de España de 2012 http://t.co/rKGqVGLj|0
907|"Mi artículo en ESD: ""El dudoso ascenso de Sánchez de León le estalla al ministro del Interior"" http://t.co/T2fTh5qg vía @Semanaldigital"|0
908|Camps ha vuelto hoy a Les Corts Valencianes tras siete meses sin hacerlo. ¿Le aplicarán lo de la reforma laboral sobre absentismo?|0
909|El tuit en cuestión es éste. Como ven, hice algo terrible: informar sobre las horas de las manifestaciones convocadas http://t.co/6Dg4cj5N|0
910|Portada de 'Público', jueves. Bonificaciones a bancos por no desahuciar; Diccionario Biográfico alternativo. http://t.co/pmksjZ3M|0
911|Dificultades en el CGPJ para reunir los  apoyos para designar al sustituto de Gómez Bermúdez en la Audiencia Nacional  http://t.co/FAZv6uYx|0
912|Me gustaría morir como mi padre, durmiendo y no chillando como sus pasajeros...#chistesdepilotos|0
913|Aquí teneis a un enfermo de la unidad de salud mental del Clínico en los pasillos #AndaluciaImparable  http://t.co/rOQqAjX1|0
914|. @La_SER Mirad: enfermos mentales del Clinico #Malaga en los pasillos.... #sonpersonas  http://t.co/FoqZ3Q9d|0
915|. @elconfidencial Mirad: enfermos de salud mental de el Clínico #Malaga en los pasillos...Andalucia imparable?  http://t.co/3AdFiyA9|0
916|"Bosch-ERC termina su intervención en tribuna: Me tengo que marchar ""lo antes posible de un territorio que ustedes están pudriendo""."|0
917|El Grupo Mixto pide q se repita la votación con Joan Tardà, tb de ERC, como candidato. Petición denegada.|0
918|Uy! RT @psoedeandalucia: Ante las medidas de Rajoy, el #25M elige a alguien que te defienda, que no trague con todo. http://t.co/HYts4Cbg|0
919|@PauladeLasHeras pero no estaban juntos en el texto contra ETA que UPyD impidió votar? Los demás grupos no se plantan contra la injusticia?|0
920|"Ya está. Rajoy establece su calendario oficial para las próximas semanas. Los presupuestos ""realistas"" se ... http://t.co/C0LCjAML"|0
921|"Reacción @alfredbosch veto Comisión Secretos Oficiales: ""Un golpe a la democracia digno de ""conmemorar el 23F... El PP está pudriendo España"|0
922|Presentamos ahora una moción en el #plenoMLG para solicitar que se haga ya el Centro de Salud de Gamarra , prometido desde 1986 x la Junta!|0
923|+1RT @ang_guillen: Todavía tenemos q oir en el #parlament q El Prat ha de ser Hub internacional cuando no hay mercado para + es surrealista|0
924|La Junta de Andalucia solo ha ejecutado el 4% de las VPO prometidas desde 2008 http://t.co/eUlX6Avj|0
925|Alemania aislada ante la ministerial G20 sobre su resistencia para ampliar el fondo de rescate.Spiegel http://t.co/bli0Fv0f|0
926|El mundo árabe, cada día menos seguro. Os lo contamos en el @TelediarioInter 20:30|0
927|RT @Borja_Semper: Antón Damborenea (PP) denuncia en el Parlamento Vasco incoherencia de @UPyD al firmar con Bildu iniciativa parlamentaria.|0
928|.“@AgCastellote: un abrazo fuerte para ti y los compañeros agredidos hoy, recordando q la única batalla que se pierde es la que se abandona”|0
929|Limpieza de deuda en la TVG para su privatización @aprensamadrid La CRTVG sanea su deuda y cuesta 36 euros por gallego http://t.co/pOt3mZAQ|0
930|UFF! que agobio, ahora va y suena la campana!!! aaaaaah!|0
931|Iberia cancelará 107 vuelos este viernes por la huelga de pilotos - http://t.co/GGPDnBZ1|0
932|La fiscalía investigará los negocios del número dos de la Diputación de Barcelona, vía @elperiodico_cas http://t.co/ym1qjt46|0
